component_01,component_02,component_03,roiName
0.0290194224685062,0.0314697081872514,0.0346842508317939,Parcel_386
0.0284332972045466,0.0307691314580359,0.0244909208453928,Parcel_387
0.03750583960013,0.0386087864752776,0.0376942064550813,Parcel_388
0.0363425758802635,0.0366212545429161,0.034640532154831,Parcel_389
0.0470828453507885,0.05099860758593,0.043983868109501,Parcel_390
0.0427694594063976,0.0466993819515491,0.0416708361536263,Parcel_391
0.0442411838119923,0.0464375697291997,0.0433784590753387,Parcel_392
0.029413444236005,0.0357285219672082,0.0295077998275569,Parcel_393
0.0791755421807191,0.101530671784472,0.0942605720857546,Parcel_394
0.0237529639825273,0.030521816173313,0.0243523771828801,Parcel_395
0.0253778484119667,0.029053042787005,0.0249923129679617,Parcel_396
0.0466300443878194,0.0531537800263271,0.0389906958426516,Parcel_397
0.0222670586966683,0.0269497395990155,0.0215680095470646,Parcel_398
0.0255937818153034,0.0288930211543546,0.0295905617343922,Parcel_399
0.0327793527617751,0.0310598867011457,0.0278879121573942,Parcel_400
0.0260965460869458,0.0294915280515548,0.027516240436987,Parcel_401
0.0251577425786565,0.0294924426188252,0.0284021278954518,Parcel_402
0.0376334594091639,0.0391392942761614,0.0440427051626374,Parcel_403
0.0270233859866997,0.0314068302325942,0.0289010277079803,Parcel_404
0.015233008419769,0.0184931721631079,0.0231665130001269,Parcel_405
0.0375370644675221,0.0385715782214593,0.0265857533651322,Parcel_406
0.0292907511574009,0.033134603876615,0.0262705257735213,Parcel_407
0.0304037725608682,0.033075558183107,0.0322631000738006,Parcel_408
0.0411933645261973,0.0395155223405439,0.0458191498845229,Parcel_409
0.0376506714989851,0.0408479263943092,0.0392403410217365,Parcel_410
0.0376247567276128,0.0419196508731525,0.0327392795615213,Parcel_411
0.0224016968411719,0.0214003366734004,0.0217550108831282,Parcel_412
0.036759324208111,0.0421632356277339,0.0367837922800413,Parcel_413
