component_01,component_02,component_03,component_04,component_05,roiName
0.0140110918498415,0.0138451140786992,0.0159877996903329,0.0158745338728984,0.0165987984633654,Parcel_268
0.0143784553904429,0.0131844810945561,0.0157526747926749,0.0149213134081835,0.0151843496162997,Parcel_269
0.0210797268237729,0.0204490876529621,0.0210038063679107,0.0205896826825648,0.0213379253114307,Parcel_270
0.0237563808161971,0.0234028397113486,0.0217435698511508,0.0239508907319524,0.0213468170116404,Parcel_271
0.0217360369685996,0.0217514912656751,0.0211830747287322,0.0215874417549917,0.0217658095651869,Parcel_272
0.0368707827700429,0.0387680725247159,0.0356432775072411,0.038048851827913,0.0374913752255381,Parcel_273
0.0464491311800488,0.0473408644903922,0.0466620761206681,0.0451934059794099,0.0494648233170257,Parcel_274
0.045034395625265,0.04582031749616,0.0399883560351702,0.0434540180655092,0.0432985021093926,Parcel_275
0.0444459796621005,0.0472260105437959,0.038209246441108,0.0440643557382859,0.0437804622259062,Parcel_276
0.0414435785103671,0.0403359912928645,0.0461754370461137,0.0433009169801138,0.0437565012859181,Parcel_277
0.0429477814548504,0.0421276083842566,0.0454633545400532,0.0429066065015577,0.0450320921572326,Parcel_278
0.0379556774817004,0.0392346978109081,0.0359697056075764,0.040015680139274,0.0356388836972784,Parcel_279
0.0438933428201483,0.044415586380201,0.0425616728899825,0.044395538646561,0.0431708768004232,Parcel_280
0.030345459304662,0.0311695166573837,0.0290035634686706,0.0321044325179198,0.0274258478644598,Parcel_281
0.0292171881150801,0.0287307823538317,0.0266910029731784,0.0271851821871818,0.0258544055728002,Parcel_282
0.0386601950283732,0.0389958953955699,0.0387618212295626,0.0395144976800278,0.0373195838784989,Parcel_283
0.0698917555045182,0.0692348647626427,0.0707788269466529,0.0705776159715613,0.0691530778834709,Parcel_284
0.0364173828454435,0.0372527486583028,0.0324028394560573,0.0354336295919526,0.0332090527056876,Parcel_285
0.0472481300712529,0.0485298285519241,0.0448238802762212,0.0469186503974604,0.0467070957072129,Parcel_286
0.0341678975038419,0.0330486823506439,0.0355780086525161,0.030998833399908,0.0338498583587228,Parcel_287
0.0308725225057828,0.0297193805984429,0.0342749038441311,0.0289390792982527,0.0338616599434651,Parcel_288
0.0423309862983494,0.0404591780826519,0.0430372940301114,0.0377993566654271,0.0427900813506234,Parcel_289
0.049193676907083,0.049162774861185,0.0505491616910555,0.0473739920914156,0.0528157156069857,Parcel_290
0.0382459613415522,0.0377430791049393,0.0354472595595399,0.0359299496006163,0.0365932733372754,Parcel_291
0.0587996292543492,0.0581008443023919,0.0550842416230362,0.055877797322011,0.0567986838152343,Parcel_292
0.0352051041093067,0.0350463501972134,0.0343024144833081,0.0352227639178133,0.0347526412704787,Parcel_293
0.0397643239813841,0.0402344170498564,0.0387691141415221,0.0400571696034193,0.0384274474902194,Parcel_294
0.0401824382132152,0.0403483576286944,0.0398708885403321,0.0415131159526116,0.0390867046680968,Parcel_295
0.0430681711840191,0.0425968636341648,0.0443236992584732,0.0430293042961512,0.0440875442067567,Parcel_296
0.0394161323206155,0.0399690528879595,0.0435406365885598,0.0402243513980017,0.0442183589326254,Parcel_297
0.0392310976235278,0.0390579443148306,0.0456983713273459,0.0384196735223914,0.0463642247645102,Parcel_298
0.0393723474978749,0.0385249989888666,0.0429725018608094,0.0402312949632301,0.0412531868033801,Parcel_299
0.0331471146142628,0.032895285026052,0.0364612637942564,0.0331043915981538,0.037044980096725,Parcel_300
0.0417354387472257,0.0415861363926985,0.0443469153095695,0.0408776780874823,0.044422065006574,Parcel_301
0.0443090137222243,0.0435284173338816,0.0505517008881604,0.0422620699210715,0.0539938089219648,Parcel_302
0.0448370878343364,0.0469525081348537,0.0448389481919263,0.0458110823822364,0.0474355861799428,Parcel_303
0.044726655991345,0.0468180341595102,0.0455081796832253,0.0467273721122636,0.050378052233312,Parcel_304
0.0537991640833071,0.0508196029230375,0.0567807565493572,0.0541431409223931,0.053038500993726,Parcel_305
0.0446726217719377,0.0437584069545208,0.0446336216846566,0.0441622852965797,0.0427834616642309,Parcel_306
0.03255296930718,0.0312047262582321,0.0297882478082108,0.0307460907922255,0.0297501849770351,Parcel_307
0.0658622197010431,0.0646420358906946,0.0633789432316771,0.0661374529790409,0.0607551245937782,Parcel_308
0.0418664218408148,0.03971621195655,0.0399204727003656,0.0432636293591696,0.0363353538045867,Parcel_309
0.0439334346600356,0.0407105672137293,0.0414677439736787,0.0419336436099984,0.0372647692015752,Parcel_310
0.0340389964534731,0.0352474878661297,0.0280623245297389,0.0337115513924464,0.0304022131943957,Parcel_311
0.0346273747311591,0.0349735617897403,0.0294084581453281,0.0332721829770018,0.0332108836033162,Parcel_312
0.0457924080284779,0.0474258407473608,0.0390828806893202,0.0463118096249535,0.0399663859190686,Parcel_313
0.0328522484893033,0.0342987131872724,0.0285433626945769,0.0341536635094431,0.0310221932546485,Parcel_314
0.0365506024416563,0.0393132506905278,0.0290659971115387,0.0375031674583622,0.0323423337687275,Parcel_315
0.0403705296956018,0.0425812764498887,0.0357543559198443,0.0408887616468723,0.0396196569720023,Parcel_316
0.025476982888542,0.0284116296095477,0.0211833716395754,0.0270538483419247,0.023434967903328,Parcel_317
0.0413286788261314,0.0426565669057557,0.0357712295326222,0.0419071314173318,0.0361265481963814,Parcel_318
0.0369884630740202,0.0382336156414607,0.0341442801768887,0.0394124257380692,0.0338101915029573,Parcel_319
0.0475945552968398,0.0451009791589229,0.0473065000166426,0.0504179298891006,0.0421852862291323,Parcel_320
0.0337064684733125,0.0346494268335713,0.0354591374901277,0.0368967579174944,0.036893359431833,Parcel_321
0.0462819725142691,0.0449966509599275,0.0496291611436391,0.0500146830856398,0.049999395290768,Parcel_322
0.0532429754690803,0.0528402267891885,0.0528065257169739,0.0553518208563789,0.0501169000631988,Parcel_323
0.0669311498616399,0.0687185184186703,0.0623745542792156,0.0676861433779372,0.0617871218044885,Parcel_324
0.0490376088677713,0.0473370105365233,0.0434205401685138,0.0442609430725551,0.0451152586689492,Parcel_325
0.0511080623964841,0.0482824418469769,0.0472522163138021,0.0479287018061541,0.0491403173189673,Parcel_326
0.0212728299406764,0.0204097721556359,0.0191981232335488,0.0218336882246397,0.0177991853686735,Parcel_327
0.0156001142422164,0.0161393594129981,0.0124894969961657,0.0136023142907862,0.0115954314219939,Parcel_328
0.0211380475238626,0.0201433758069152,0.017356316512461,0.0225789891561415,0.0132879413673958,Parcel_329
0.0336862456085451,0.0330404840205405,0.0351674409423239,0.038446102160581,0.0336589020028771,Parcel_330
0.0228500039537672,0.0231345993683959,0.0255745604950776,0.0227784012961509,0.0284497286587614,Parcel_331
0.0114257580768106,0.00998472178255667,0.00820970361203513,0.0121260900850356,0.00362869888591139,Parcel_332
0.0484044166976826,0.0488214596836942,0.0486668116462378,0.0522326825098,0.0436746665097563,Parcel_333
0.0451157597210211,0.0437305590191407,0.0481453409864577,0.0467452387551533,0.047554365204917,Parcel_334
0.0357948046381981,0.0334931019377356,0.0374163908601545,0.0379531354436981,0.0305054131913005,Parcel_335
0.0369150771759251,0.0356152756338449,0.0381641282955745,0.0397176078236098,0.0325345966050786,Parcel_336
0.0457050664884156,0.041552494331952,0.047567206591348,0.0414544186807659,0.0424258077000088,Parcel_337
0.0640334928728905,0.0590213877613898,0.0670967478764015,0.0545849925623831,0.0619030657533317,Parcel_338
0.0513668967302372,0.0533397231483289,0.055375545913255,0.0500709788824803,0.0584029833721516,Parcel_339
0.0558818202645556,0.0564825514408821,0.0605557011302911,0.0549196352237834,0.064115619265357,Parcel_340
0.0427155888982304,0.0399344084655103,0.04691295761365,0.0411544268757596,0.0448206385218178,Parcel_341
0.041744880834152,0.0423164212947188,0.048123190219953,0.0439197307452231,0.0487267711661406,Parcel_342
0.0212465357239007,0.0232898171962058,0.0232636877383116,0.0240059058415003,0.0259933750024714,Parcel_343
0.0214760877277516,0.0215448716043025,0.0224094054140995,0.0225877674651121,0.0232646999770898,Parcel_344
0.0303856551910741,0.0274175495707184,0.0336877784039027,0.0308790375190877,0.0286041080280276,Parcel_345
0.050087396432279,0.0481303906005026,0.0530171179554848,0.0520822769643418,0.0484116986489573,Parcel_346
0.0590825041854398,0.0566084704679476,0.0635269016322872,0.060484691935804,0.0577144146878708,Parcel_347
0.0556598275826907,0.0537414678714049,0.057222337538431,0.0575105898401161,0.0516009554784634,Parcel_348
0.0306977978627626,0.0307088445950878,0.0297794916661367,0.0309822779300781,0.0279303519778306,Parcel_349
0.0363583060110732,0.0349359224473726,0.0373500051742603,0.0362065756910908,0.0342235568290867,Parcel_350
0.0305340692017983,0.0298736727560383,0.0334955442109447,0.031750198904137,0.0310564470329745,Parcel_351
0.0359910567735408,0.0348827729068349,0.0425343811842304,0.0366562410738014,0.0446758803981001,Parcel_352
0.0196060265651292,0.0206202059879408,0.0211239366199193,0.0204008025264008,0.0232190112536954,Parcel_353
0.0210481696114502,0.0216313349053127,0.0253119949682318,0.0219747753921818,0.0269015563563104,Parcel_354
0.0201858519178054,0.0205901700245524,0.0218501893827161,0.0207838349099697,0.0199543847529547,Parcel_355
0.026491356867555,0.0276133106042783,0.0246367013855536,0.0273413680584537,0.0239167594690767,Parcel_356
0.0550072091695436,0.0515102405410595,0.057999916899942,0.052917762483113,0.0554769858524285,Parcel_357
0.0744838251151582,0.0675316915703482,0.0809822241647512,0.0675114947598967,0.0786313751987383,Parcel_358
0.0575964637277531,0.0559236072168548,0.0586961611271827,0.0579804141208549,0.0578364559953423,Parcel_359
0.0760830408860601,0.0742337585275761,0.0746516248318376,0.0764993425244468,0.0745515789372862,Parcel_360
0.035499445479095,0.0376582399143845,0.0346526222041139,0.0364753591060002,0.0344891575890923,Parcel_361
0.0320656929110533,0.0347047832277538,0.029098905437651,0.030822301268436,0.0303350438951439,Parcel_362
0.045003923000021,0.0429253065466811,0.0455232637825754,0.0427104372329505,0.0384144943807111,Parcel_363
0.043417906904559,0.0396741574940247,0.0446818591651,0.0409374962691196,0.0388809911777714,Parcel_364
0.0672923011880736,0.0644537139576922,0.0650058184400866,0.0622202100833637,0.057980611304211,Parcel_365
0.0614976846064764,0.0593650467112602,0.0614858734208115,0.0574191206494059,0.0578023384258816,Parcel_366
0.0316941896028151,0.0310520221937988,0.0304431282951244,0.0292599767030852,0.0304750670188,Parcel_367
0.0494572134709296,0.0471480693864053,0.0470815432432459,0.0454467301169453,0.0430740962826985,Parcel_368
0.0458532524565395,0.0438385351039222,0.0450377105749945,0.0453416308775012,0.0377016644652112,Parcel_369
0.0440176711516355,0.0419686634084745,0.0450022251736093,0.044856810611841,0.0407069307097975,Parcel_370
0.0300481602558811,0.0312730080627947,0.0249477176100815,0.0300447137682997,0.0253696343871041,Parcel_371
0.0288385036331477,0.0297811311175493,0.0309458168555665,0.0334002501876001,0.0332510884959224,Parcel_372
0.0427751012743679,0.0402193283979726,0.0437040216436264,0.041417274579564,0.0380983188696326,Parcel_373
0.0307174392597084,0.0286502164909451,0.0320997027529129,0.0280509089470426,0.0301020426853038,Parcel_374
0.013549914948388,0.0113682630777704,0.010139606574955,0.0111825663467315,0.00716096661522431,Parcel_375
0.0208818677432031,0.0221953514608773,0.0196120111346035,0.0199337205886276,0.0214205154071398,Parcel_376
0.037740027706501,0.0337282680800809,0.0364900033543018,0.0343683515440422,0.0368241343238499,Parcel_377
0.0351281830088899,0.0321398973338069,0.03662199093711,0.031683280291295,0.0368085875910566,Parcel_378
-0.00310942956344663,-0.00202673929943471,-0.0038481492764561,-0.00282301421448947,0.00102189863803762,Parcel_379
-0.00514135281907885,0.000374559607642672,-0.00978728606656201,-0.00129510319886133,-0.00958858368763614,Parcel_380
0.0147460486924525,0.0152616174490334,0.0134477635533734,0.0145257584753022,0.0126373607903824,Parcel_381
0.00474720138476494,0.00681095005591914,0.00467207801106412,0.00632707084751377,0.00765023659262973,Parcel_382
0.0519668360592884,0.0525712448718798,0.0501360739460595,0.0486719293129322,0.0504755079327762,Parcel_383
0.0824915923753635,0.0865764412281164,0.0840670080703089,0.0885555707409458,0.0856915969195169,Parcel_384
0.0359228883154704,0.0332386202684185,0.0427949571248901,0.0351659825276834,0.0449493973439143,Parcel_385
0.0304329164363476,0.0328082456189985,0.0285001222104776,0.0309260386580144,0.0321318705997736,Parcel_386
0.0267921745543599,0.0290157436820872,0.0253906573261835,0.0271063481061943,0.0288052564863254,Parcel_387
0.0357037222520181,0.0361657621816026,0.035402025113789,0.036802272690172,0.0369847683513803,Parcel_388
0.0359505428972701,0.0358110329737822,0.0349061578728465,0.0348720572237865,0.0362869315733971,Parcel_389
0.0465164796128282,0.0489358218607618,0.0436280471583027,0.0456788335075632,0.0479035759539032,Parcel_390
0.042858372389095,0.0454697670579614,0.0401146344961359,0.0424663620657344,0.0452376239250611,Parcel_391
0.0458066828847124,0.0470084539624182,0.0427263335626844,0.0438279350238635,0.0459401262967462,Parcel_392
0.029449225803381,0.0348113872501643,0.027545877286226,0.0310558740440044,0.0355207038406064,Parcel_393
0.0833702595364315,0.0991318735338195,0.070450982100442,0.0785228614920905,0.0940605898409632,Parcel_394
0.0249771227746714,0.0296080135958258,0.0224934928567154,0.0255288168861344,0.0308112908849286,Parcel_395
0.0255914880405194,0.0285472724323865,0.0242939177607793,0.0263937870699068,0.0285712138000668,Parcel_396
0.050426372380411,0.0525302881940019,0.0439393380348837,0.0461022201308719,0.0513494476110318,Parcel_397
0.0233995003353318,0.0264470264906252,0.0209279561854802,0.0237251129166981,0.0260059820542059,Parcel_398
0.02815938614995,0.0307525592417176,0.0254985058098223,0.0284188855490951,0.0280284363292468,Parcel_399
0.0321722599658166,0.0297062841964225,0.0302562881710007,0.0268691003914337,0.0338348711651023,Parcel_400
0.0273130321132366,0.0294594107542319,0.0252127160657466,0.026718477185947,0.028677676405049,Parcel_401
0.0278538098252133,0.030763761173901,0.0251696169475562,0.0291668411221759,0.0284261015251266,Parcel_402
0.0405719139360365,0.041753315766699,0.037070581494763,0.0376948097183534,0.0403666305707183,Parcel_403
0.028186663777561,0.031170063774388,0.0256035629110399,0.0293009884714895,0.0290815891024875,Parcel_404
0.0182448685391709,0.0204789433913198,0.0162022397882294,0.0192815405307652,0.0193362574693177,Parcel_405
0.0376676880646579,0.0373845838756143,0.0341392538266202,0.0322908738727974,0.0362323658678728,Parcel_406
0.0290708271579906,0.0309559788453136,0.0281303893268852,0.0300931905663209,0.0318682689785021,Parcel_407
0.0298385267079039,0.0323267197885536,0.0287299207688222,0.0301185166924888,0.0327302730285369,Parcel_408
0.0440816220974559,0.0423869253895665,0.0434694878031258,0.0426210246543418,0.0444103829001533,Parcel_409
0.0394790599977293,0.0416735741657127,0.036432916770771,0.0389201640109594,0.0403977544307027,Parcel_410
0.03588169877979,0.0405304854062122,0.0357500611149362,0.0383332302869257,0.0407168893061399,Parcel_411
0.0213537522156409,0.0200608807670268,0.0218367091273575,0.0212867905848656,0.0233896935736147,Parcel_412
0.0412939858844933,0.0449338246055928,0.0379236956156593,0.0378484042855569,0.0474464745170929,Parcel_413
0.0235792504503638,0.0234703429559946,0.0255329476473447,0.0247440267112296,0.0259106917769172,Parcel_414
0.021037838240476,0.0209707737427815,0.02159736077166,0.0205940538880416,0.0207163316227648,Parcel_415
0.0233009205238478,0.0226290317720045,0.0233844015713299,0.0233214213265053,0.023945868919639,Parcel_416
0.0241276507769556,0.0230528595487817,0.0306308962955208,0.0289792272898885,0.025512908377663,Parcel_417
0.0208684988519445,0.0299045464674065,0.00428327771298517,0.0248872156826712,0.00842629942937911,Parcel_418
0.0193978890351103,0.0216380952464284,0.0273439751096752,0.0224999096996033,0.0313763597226209,Parcel_419
0.042994968346447,0.0443362612854935,0.0397618224451357,0.0436201360659799,0.0396385570373826,Parcel_420
0.0364159212457613,0.0338620126244801,0.0380296486780353,0.0347656254086538,0.0392685085876652,Parcel_421
0.0659785642497963,0.063107247853614,0.063997562141024,0.0674090515800052,0.0564056504137387,Parcel_422
0.0493688925022533,0.0509999089217245,0.0460273085235799,0.0480660200408001,0.0450638453273039,Parcel_423
0.0538781408980646,0.0536984071836258,0.0419561945311878,0.0501007559004982,0.03981954778682,Parcel_424
0.0635295639307435,0.0657730945156756,0.0607259390626678,0.0642617324966031,0.0615937852953932,Parcel_425
0.0343818861187093,0.0438015945784866,0.0292722303561741,0.0383012223964085,0.0348078559856618,Parcel_426
0.053571172327749,0.0560338172884008,0.0586629694749151,0.0563457738135018,0.062461329025309,Parcel_427
0.0547380158859989,0.0560590571213653,0.0532974846404892,0.0541807256091629,0.0520664294306309,Parcel_428
0.0540403265563932,0.0532400560505114,0.0538992899777988,0.0536907627262102,0.0509622337461061,Parcel_429
0.0476287816762015,0.0489814374423797,0.0482714237667581,0.0470635494494569,0.0505339142666983,Parcel_430
0.0525071253773484,0.0545541955404454,0.0370936073058546,0.0417703135873361,0.041329025565001,Parcel_431
0.0696426734000559,0.0699102127729276,0.0689397157657344,0.0694664229352866,0.0691737805901339,Parcel_432
0.0714412193514593,0.0742119910674118,0.064678903640664,0.067377282649583,0.0816413251164415,Parcel_433
0.0554196006622562,0.0611866810206881,0.0581346182005714,0.058153641080514,0.0639834452913921,Parcel_434
0.0942191964980552,0.0899968117773742,0.0947754288703071,0.0915944103661634,0.0937527189015221,Parcel_435
0.0211335779341336,0.0204065714358189,0.0216562651984438,0.0215449367578906,0.0221812569420839,Parcel_436
0.0654663880360664,0.0648133700657905,0.0608131529910571,0.0639690225463575,0.0607193769780733,Parcel_437
0.0366035080415151,0.0383018317709273,0.0325499451357523,0.0364077091601809,0.0324345245180947,Parcel_438
0.0517820025184911,0.0555365518309225,0.0461753837017594,0.0539069397007951,0.0523478852668273,Parcel_439
0.0711000187195464,0.0683132992658619,0.0726624240787557,0.0693872265950184,0.0726056120871673,Parcel_440
0.0402777446907312,0.0413417839382401,0.0376775451751246,0.0410161953463446,0.0384659997025199,Parcel_441
0.0336218657219647,0.0376472185510846,0.0313732101586166,0.034072873827636,0.0330676548596979,Parcel_442
0.0336771884806342,0.0343952918822937,0.036250986529717,0.0359405090040354,0.0366589873897397,Parcel_443
0.0383196277041274,0.0424933985649578,0.0367680932255591,0.0391733518909655,0.0388423698693561,Parcel_444
0.0391462305035949,0.0415941700341105,0.0387397550092517,0.0396256625014587,0.0401757328032674,Parcel_445
0.0503312186862183,0.0528198775709597,0.052675549931713,0.0535002148002898,0.0538624859559071,Parcel_446
0.0412636449459905,0.0432002703378446,0.0398592384491871,0.0429625059662475,0.0404948643674707,Parcel_447
0.0131546637276445,0.0151271036227909,0.008700324269407,0.0115058527592176,0.0109344335776794,Parcel_448
0.0175582388161949,0.0186492379875429,0.0171748943713432,0.0214752169487054,0.0198686115518234,Parcel_449
0.0651473717741343,0.0683648505091564,0.0535056027158014,0.0616877113532432,0.0543387860645011,Parcel_450
0.0641460984320178,0.0663734565354351,0.0531628485279837,0.0654613236133411,0.0476200084983736,Parcel_451
0.0739513364528997,0.0772247959801562,0.0707562951062816,0.0876194714999378,0.0696550178397385,Parcel_452
0.0654263551021244,0.0641558742790722,0.0605588314363847,0.0598727156057583,0.0577689386492083,Parcel_453
0.051975314907582,0.0578698351231886,0.0435316520530258,0.0543881399038378,0.0516316993873596,Parcel_454
0.0713827693104265,0.0977337398436122,0.0376580314040431,0.0893404908903735,0.0255882176340239,Parcel_455
0.0339453134055594,0.0441310399731207,0.0238487163075315,0.0413562662539599,0.036567114288097,Parcel_456
0.0548278336733541,0.0560523989638801,0.0448241449568583,0.0553849656998424,0.0422689015478413,Parcel_457
0.0351704073121113,0.0319859073268003,0.0334596306116041,0.0460312520878823,0.0216319192554262,Parcel_458
0.0452636703160263,0.0408584389103624,0.0398362089966194,0.0370302261948445,0.0410969683591473,Parcel_459
0.0565963659089539,0.0453042404304518,0.0589137997285793,0.0448247026769145,0.0564761302768062,Parcel_460
0.0606411308206418,0.0587574231102565,0.0545471198321415,0.060538175072556,0.0479846925780468,Parcel_461
0.0360772295841714,0.0308879182436817,0.0315388376206546,0.0365103761563677,0.0281936242422877,Parcel_462
0.0647165252784646,0.0598075419779555,0.0560712736294124,0.0529864368381826,0.0587629132936986,Parcel_463
0.0716969381873571,0.0713001978652526,0.0682671648779707,0.0690292083437487,0.0647356934212084,Parcel_464
0.0413123415940349,0.0443274391564527,0.0415398863260116,0.0464049204079113,0.0391041613942402,Parcel_465
0.0507488644988815,0.0593608258778461,0.0429158076128069,0.0520547660636802,0.0361944813799963,Parcel_466
0.0320465965063767,0.0323907424366717,0.032165329504671,0.0307843367308337,0.0325456659872116,Parcel_467
0.0363874828386782,0.0369279647090301,0.0357623720291879,0.035778110639631,0.036128037895442,Parcel_468
0.0335364561702925,0.0357544023530016,0.0410283690312429,0.0432571015967787,0.0448425090221953,Parcel_469
0.0577451874464432,0.0630233632814902,0.0667554161080729,0.0656888796953196,0.0693626033359984,Parcel_470
0.0264361191303259,0.0251679075171119,0.0228732909364408,0.0238758932440686,0.0146209267472217,Parcel_471
0.0116628434106532,0.0143812338083494,0.00777011597391461,0.0091603605071906,0.0118599781617382,Parcel_472
0.042188766483262,0.0408090623399276,0.0432354069084141,0.0441180562027896,0.0463340795205155,Parcel_473
0.0367452908273657,0.0434350845641351,0.0337967095933715,0.0430680269122909,0.0384573868285735,Parcel_474
0.0627507415237901,0.0626521833715528,0.0598023331908208,0.0572608819210061,0.06867500630026,Parcel_475
0.0650822214024395,0.0664832412650419,0.0635478512491004,0.0625391437270574,0.0594870644874423,Parcel_476
0.0135015838369098,0.0146447319064434,0.0101525833297082,0.00367530383880285,0.0156277604030141,Parcel_477
0.0132315885368374,0.0163489290641608,0.0248009985125816,0.0325700429367064,0.0231905074228186,Parcel_478
0.0146959295121216,0.0109724323757919,0.0178516488057946,0.0233973890690008,0.0108136572839277,Parcel_479
0.0319651920689148,0.0264773873082594,0.0294144964579071,0.023400628913122,0.0165010713307479,Parcel_480
0.00501070474923381,0.00514925493295778,0.00376477533472369,0.00535811813606481,0.00419207761169469,Parcel_481
0.0614401597276969,0.0599107250769922,0.0625002144207261,0.0633563581286606,0.0633108518434013,Parcel_482
0.0213639100653711,0.0197488578590246,0.0242492948708692,0.0241228613658986,0.0226116986816761,Parcel_483
0.053598143537865,0.0569090644327608,0.0478424049773633,0.0578685433958437,0.0544877617007461,Parcel_484
0.0244950069620009,0.0268254106965455,0.019635905381076,0.0251254604825389,0.0197914157785619,Parcel_485
0.020508934649372,0.0191271963218192,0.0166629628277721,0.0188830539329223,0.0158068950921764,Parcel_486
0.023080461143044,0.0236594349815322,0.0195233580020095,0.0257965638449435,0.0185708124962963,Parcel_487
0.00943588781867635,0.00940212692277216,0.00982466800084685,0.0106140060670262,0.0101139785371414,Parcel_488
0.033755771458313,0.034102401912776,0.0323389166376593,0.0337156096705129,0.0346900728275824,Parcel_489
