component_01,component_02,component_03,component_04,subjectID
14.2046954499713,-19.304633166501,-2.91123315155921,-3.03859215285554,row_345
-15.8590340495646,9.78169046236964,-18.4353505559713,12.8428428783256,row_346
-14.474623727017,4.92725096458379,-32.7678737739671,25.5609328781183,row_347
-24.2413638407253,21.6361726382497,-20.3868110917793,18.2129301510962,row_348
25.1494366107386,-19.6975682948348,27.2426147862241,-28.8790300819884,row_349
-11.4801285060895,2.22360354960422,-21.138782536051,17.0579777262811,row_350
-9.88549851501727,-0.19224214915954,-10.3257928417826,-1.3768025138573,row_351
35.712834637641,-28.8488423873051,20.1628752331644,-18.0577793853651,row_352
-25.296731106696,22.7527406116892,-19.0996456578684,20.2000735443372,row_353
-2.07262211243586,-5.30732590191813,-4.81019034196648,0.806605635098032,row_354
-15.3025808088267,9.09025372395602,-19.1526238845041,18.6818451315577,row_355
-19.7376670744855,13.7441425128074,-14.1851813126015,11.9496322492652,row_356
-1.43912968645264,-1.96075489334037,-11.8116875737259,15.1807891742282,row_357
-3.9270044947383,0.718489575864154,-8.91717312061397,7.80917739453525,row_358
-30.5366466491189,30.5936712195056,-23.3805181544603,27.9376546055359,row_359
-11.4173041455482,5.75193325250923,0.954872725938459,-4.61232476346371,row_360
-31.1632699459043,31.4867288964669,-21.3673323841054,17.1010733010312,row_361
0.288947712360598,-7.11083521586922,-16.8026348880021,14.2933251306954,row_362
-24.2371472839554,19.7693411504865,-16.8015198157231,19.1123894782303,row_363
7.64498724451938,-15.4857187775809,-5.26368312127807,-3.02310549305719,row_364
-5.68404476125963,6.63707369592964,-13.7731858208752,9.78673630180609,row_365
-7.35574975029434,8.86647432862388,-6.43126966780288,8.34551705059377,row_366
1.81039780448991,1.63680990074015,-8.24620536437705,12.4025147209366,row_367
32.5330154378222,-36.128705149264,12.1460765680115,-17.2825508407873,row_368
-2.92790813012788,5.69677085836153,1.83949245453157,-0.23377619271745,row_369
21.3027035383449,-30.9076700580628,-0.25502144451618,-5.19780764805316,row_370
