component_01,component_02,component_03,component_04,component_05,component_06,roiName
0.0550147223013208,0.0558991928598902,0.050127459951681,0.0577153585837126,0.0496806380538364,0.0515865094972554,Parcel_460
0.0555273444008687,0.0555676612408661,0.052866572596928,0.0630347326314095,0.044560970877408,0.0580083538879953,Parcel_461
0.0380055592355137,0.0364084589157351,0.0312134413427081,0.039269591838335,0.0351421970506649,0.0344571135921363,Parcel_462
0.0606212522319877,0.0576563712626563,0.0572116680083942,0.0611315330818372,0.05888691580876,0.0574749281867821,Parcel_463
0.0695093401143225,0.0683441691591072,0.0711970032886954,0.0748916156709108,0.0592042970977606,0.0685444291779567,Parcel_464
0.0420248131622272,0.0454988159095964,0.0434355312682941,0.0438806976080438,0.043593658655145,0.0455634331772313,Parcel_465
0.0454209248130636,0.0453051383604575,0.0558008883189164,0.050539002591024,0.0358433993941069,0.0504905631806402,Parcel_466
0.0323624537755807,0.0326941688381045,0.0340182945414545,0.0325921736422496,0.0327610104581032,0.0315179988144043,Parcel_467
0.0330736565437737,0.0349477152417822,0.0331342194193282,0.0346428021209755,0.0317219894315914,0.0341237011126251,Parcel_468
0.0368205064195493,0.03933399341323,0.0378025436648886,0.0387671082427895,0.0376427681392156,0.0435606515910796,Parcel_469
0.0642891411585557,0.0665680201878101,0.0685913421067482,0.0687995195057278,0.0637509610265448,0.0683171815296073,Parcel_470
0.021501128435082,0.0230878495179215,0.02273119619964,0.0234175078024029,0.0174787582448728,0.0223464800620448,Parcel_471
0.0082909574235001,0.00799881037519475,0.0114292506671822,0.000497872185497842,0.0141470737838818,0.00546231356123377,Parcel_472
0.0394489045113461,0.0393977010726393,0.0394028975916021,0.0363093232664168,0.0406327013117489,0.0435931958700736,Parcel_473
0.0380455959006659,0.035462015040445,0.0443680093658726,0.0411887770148482,0.0375597446657347,0.0450701591302092,Parcel_474
0.0637072534883637,0.0620466116243639,0.0657690908503109,0.064894901338157,0.0656280983278421,0.0638729597146363,Parcel_475
0.0552894381727483,0.0564425082584577,0.0611128909056324,0.0505996681696646,0.0528397725356057,0.0552396363600005,Parcel_476
0.0148012357270504,0.0143400891094749,0.0204750135697604,0.0190968131550679,0.0176936922176289,0.0109229445390671,Parcel_477
0.0213444265852361,0.0267525482723396,0.0202708402497551,0.0318027688453828,0.0223458322767646,0.0291689292595148,Parcel_478
0.0198427007438686,0.0260977108234374,0.0138010608157282,0.0422213864765357,0.00979477042022815,0.031944910874926,Parcel_479
0.0306332349758289,0.0339040850861215,0.0260090585109268,0.050134408280523,0.0171084759213688,0.0262564608375253,Parcel_480
0.00621501159010615,0.00613223159725418,0.00573202178236115,0.00658804325900459,0.00707587970668087,0.00632425901015203,Parcel_481
0.0634158854811041,0.0642864387393385,0.0608123110759416,0.0653617394701353,0.0656959155577507,0.0635305038134111,Parcel_482
0.0221459715693073,0.0237758904800852,0.0191736169273223,0.0231094326970349,0.0220364269109728,0.0244005846515934,Parcel_483
0.0550564156656056,0.049514477743037,0.056770417865356,0.055384777962646,0.0549836224581902,0.0582393671052335,Parcel_484
0.0230446873343132,0.0214676797307756,0.0264175270520786,0.0239487048675506,0.0233602297387798,0.0252689861692215,Parcel_485
0.0188989740371639,0.0191973608361945,0.0185328785255811,0.0182863673870269,0.0212769927807799,0.0169477703741866,Parcel_486
0.0225966620296932,0.0218078002252364,0.0219494009330672,0.0251326227387031,0.0224707915318895,0.0242996291970344,Parcel_487
0.0102832315052738,0.0104281830078054,0.00962802331252514,0.0116149881663577,0.00965255280213366,0.0122958006096567,Parcel_488
0.0347700012137704,0.0338991897415341,0.0351513422558699,0.0354381919722465,0.0354968947236036,0.0335744254708772,Parcel_489
