component_01,component_02,subjectID
14.8152175896924,-15.0857997391455,row_301
-10.6626986733534,12.8116550692432,row_302
-4.13744261688202,5.13076995056659,row_303
-13.8548917549977,17.3182886617153,row_304
-21.7328012294106,16.8709626179048,row_305
0.266822635625321,2.21126556693084,row_306
-0.741631224675843,-3.63014753611926,row_307
-10.2316554245831,10.7042652645188,row_308
-8.83183009060041,12.4050230587251,row_309
-16.6970505992358,10.8489372333828,row_310
-1.30354678586684,0.685929203389858,row_311
8.56106410545003,-9.93440983202201,row_312
-0.864443844239361,-5.59205795734387,row_313
-7.99787932850312,7.28658194858026,row_314
-6.66743754927278,8.75288211912283,row_315
8.46212088817463,-8.14826976342623,row_316
-1.66647669060653,-2.2448907818513,row_317
-2.81961726895584,2.2550391143584,row_318
7.81119223460327,-3.10837046852478,row_319
-9.33220111475088,8.85136127748411,row_320
-8.95798779058806,7.14402778361931,row_321
-5.34597565081257,3.06697641410072,row_322
-14.1828328577196,17.3907680512173,row_323
0.499260596445767,-0.7504715401826,row_324
-0.0221192279633358,3.38802954187896,row_325
-35.3282246366137,31.9552870270949,row_326
-5.1033373508101,3.88157433290302,row_327
2.68373890015961,0.887341386708005,row_328
-4.62704537687965,6.13630770227766,row_329
-1.06376871927116,3.1933424712612,row_330
-9.98623725242684,8.37426209411847,row_331
-10.8184503777274,10.6121031443973,row_332
3.04996479589174,-1.2083894056964,row_333
-1.19161253845796,3.87567243624929,row_334
-5.38360904114723,8.712539074592,row_335
-16.7043580679183,15.691395291887,row_336
-0.211243468042481,2.78028545482516,row_337
11.5523345785521,-9.85747594197208,row_338
-14.3735844972213,13.8246589938367,row_339
7.09468604260564,-7.33286335687847,row_340
11.1070949294564,-10.4016916789612,row_341
12.9107073319516,-8.48678151683623,row_342
2.44348810630368,1.30313483009515,row_343
-6.94613647939965,8.31273442131469,row_344
-10.0103662919601,10.0164506983396,row_345
-8.50631818238691,6.09289231819347,row_346
-23.6980099437573,22.6280377637903,row_347
-6.69263700762135,3.77670167700826,row_348
12.55850786348,-15.5682233337136,row_349
-12.8470015339571,15.0945666871634,row_350
-2.15032088206381,-2.38042918905231,row_351
-2.02021472363741,2.76917295064067,row_352
-4.50103017389162,4.70211706439649,row_353
-1.25627619116474,3.01556206431956,row_354
-9.1331538680144,12.0106587225825,row_355
-1.90989298206104,2.34868493767236,row_356
-10.7348578210852,16.8094796629733,row_357
-6.29429127657694,7.38418397318254,row_358
-6.90223322916334,7.80165213637523,row_359
9.51333426133662,-9.90288480118093,row_360
-5.03240773589753,-3.30137473456025,row_361
-15.8917292857797,19.0401435699495,row_362
-2.05919037028524,5.06213941594213,row_363
-7.98963416353262,7.23711186881682,row_364
-11.7767654997405,6.32553713011812,row_365
-3.02779012982908,2.8791797448819,row_366
-11.1774296301846,12.8130722280359,row_367
-4.88785768173801,6.63784172699445,row_368
2.9548119470894,-3.93327259159523,row_369
-9.92492382662361,15.1030521280211,row_370
-11.2439669640546,13.3766690869471,row_371
-15.9009650202251,18.501216591911,row_372
-10.6768785610953,11.3727232925649,row_373
-11.8634900361649,11.1498657697571,row_374
-3.42969458808749,-1.14591455596909,row_375
-3.15417024582222,3.04857143604803,row_376
-3.20271648325296,3.01155725601106,row_377
-4.87656694663905,-0.197311674366952,row_378
-0.694650521980055,1.32920950744948,row_379
3.08063034540516,-4.61672469355435,row_380
-8.86445625643307,10.881726504661,row_381
12.5974494919963,-19.862467779168,row_382
-0.433785937906771,0.920708519814939,row_383
-8.42526058556985,9.38256511304465,row_384
0.559667800310906,1.68137399849058,row_385
-2.93520722518362,7.00097399260343,row_386
-5.60432822980149,1.19344876426801,row_387
-3.05729116134878,3.25401729386133,row_388
5.06200712807648,2.92128477593562,row_389
-10.4270476687485,4.69020253363114,row_390
-2.00094688745399,3.81468452480496,row_391
-8.75517654773632,2.19159569631979,row_392
8.26768557363058,-0.54216309279299,row_393
1.27595810304243,-0.838911575699458,row_394
-6.80015061643212,9.08681934493556,row_395
8.33362507246571,-5.21040896591029,row_396
-19.9558655159321,18.5809230131343,row_397
5.03880571038282,-7.42848276331587,row_398
-13.5737218325303,15.0345542720064,row_400
-2.75308843874665,2.57381319773741,row_401
-16.5438106026042,10.16414790502,row_402
3.52873816697369,-7.93541469075549,row_404
10.092704397522,-8.94220936581865,row_405
-1.26907347004089,-0.774851697699808,row_406
-4.53034141753693,1.52732607627358,row_408
27.1657393692767,-27.7130364298721,row_409
8.10928919489449,-8.53264980604533,row_410
