component_01,component_02,component_03,component_04,component_05,component_06,subjectID
-65.8574699249896,-20.6801581908647,-49.390934635283,-29.7366585941556,15.185658557756,21.7453237381427,row_126
-21.5858943115369,-41.7965186808207,16.469272030313,-9.68005784841755,11.625265985159,7.66444086938124,row_127
24.0043572136614,6.789931245269,20.5577940004389,19.5954530637705,5.99180013959882,-1.90393282373068,row_128
-195.674289897963,-143.594258201649,-74.8186009633247,-74.5398657259894,73.900745476645,68.7140038225652,row_129
-10.8195145901607,20.3022177305564,-32.7877805403024,-5.96549938338469,0.200582632052484,0.843622041665907,row_130
-72.7318095895325,-56.0301953566331,-28.6251261098592,-26.0287248759881,30.0487163329953,27.9518830819467,row_131
-2.89083300597375,-10.0538932890501,9.12811229083634,6.25527843470019,7.45165132403665,0.236625477104085,row_132
-32.4440656415268,-19.5337991209405,-15.8191920444422,-4.16380549138669,18.7575501826717,10.3743996625984,row_133
-19.4487174136739,5.99171187900889,-26.6270883488877,-6.08708253020624,8.31175278320089,7.99887125184607,row_134
8.73729935780999,5.00793799003552,2.78343053927432,11.4138924723378,0.298050989111292,-4.70709354934999,row_135
-11.3262913457693,-10.7536865772331,-3.47067572039229,-5.69169418273338,1.03135051670533,4.14141065518329,row_136
-41.0156878430519,-22.9249343484971,-21.4384439029209,-15.3819775436729,11.0594573434371,11.4974778917831,row_137
-39.8943989875762,-38.0308818656977,-5.07415933179763,-21.0947609920868,12.3144683846815,10.8004677483164,row_138
65.7306934744771,39.2328642817972,27.9848942556497,27.7415646273997,-20.0631360681226,-17.5398056615405,row_139
-29.0423421826952,-23.2968403287924,-8.55272582167315,-9.34287810917016,9.36837023637436,8.64189073616163,row_140
13.7187117296315,3.76201550614499,9.32736447320141,2.10060059000374,-8.83445699322631,-3.46508875900133,row_141
-3.39147030204298,-5.88625753672019,1.7223333204223,0.511285884141956,2.00157201086012,-1.56001125757162,row_142
-63.7336869831719,-43.3245622143901,-26.0697561380519,-29.8952090925537,19.4028675262552,21.1226032776104,row_143
-53.0770776491495,-47.8472569965033,-14.0656760037405,-21.634003489766,17.5643550328743,23.8440081546652,row_144
-65.5898969990816,-61.1305125179697,-18.1529664372808,-33.2538412757921,21.1281355402601,23.9181600390226,row_145
-31.5619201055844,-27.5617031352319,-8.21350687829718,-17.5508647084275,8.87062206758093,11.4396427007895,row_146
-32.6550670639512,-24.0255205039916,-12.9867642738288,-8.4913830415996,12.8674169173195,5.79456910069103,row_147
-30.2654300960057,-13.5090591665741,-18.6843095754883,-14.9982472855034,6.79675016481837,13.5342455038928,row_148
